AOBT,SCLK,LMST,LTST,UTC,PRESSURE,PRESSURE_FREQUENCY,PRESSURE_TEMP,PRESSURE_TEMP_FREQUENCY
596877269.700,596877269.771,00004M11:07:22.655,00004 10:26:25,2018-334T19:14:54.790Z,746.6474,20.0,255.6998,20.0
596877269.750,596877269.821,00004M11:07:22.704,00004 10:26:25,2018-334T19:14:54.840Z,746.6154,20.0,255.6997,20.0
596877269.800,596877269.871,00004M11:07:22.753,00004 10:26:25,2018-334T19:14:54.890Z,746.6077,20.0,255.6997,20.0
596877269.850,596877269.921,00004M11:07:22.801,00004 10:26:25,2018-334T19:14:54.940Z,746.6228,20.0,255.7002,20.0
596877269.900,596877269.971,00004M11:07:22.850,00004 10:26:25,2018-334T19:14:54.990Z,746.6153,20.0,255.7004,20.0
596877269.950,596877270.021,00004M11:07:22.898,00004 10:26:25,2018-334T19:14:55.040Z,746.6160,20.0,255.7007,20.0
596877270.000,596877270.071,00004M11:07:22.947,00004 10:26:25,2018-334T19:14:55.090Z,746.6271,20.0,255.7007,20.0
596877270.050,596877270.121,00004M11:07:22.996,00004 10:26:25,2018-334T19:14:55.140Z,746.6258,20.0,255.7009,20.0
596877270.100,596877270.171,00004M11:07:23.044,00004 10:26:25,2018-334T19:14:55.190Z,746.6261,20.0,255.7004,20.0
596877270.150,596877270.221,00004M11:07:23.093,00004 10:26:25,2018-334T19:14:55.240Z,746.6216,20.0,255.7005,20.0
596877270.200,596877270.271,00004M11:07:23.142,00004 10:26:25,2018-334T19:14:55.290Z,746.6211,20.0,255.7006,20.0
596877270.250,596877270.321,00004M11:07:23.190,00004 10:26:25,2018-334T19:14:55.340Z,746.6318,20.0,255.7005,20.0
596877270.300,596877270.371,00004M11:07:23.239,00004 10:26:25,2018-334T19:14:55.390Z,746.6320,20.0,255.7005,20.0
596877270.350,596877270.421,00004M11:07:23.288,00004 10:26:25,2018-334T19:14:55.440Z,746.6259,20.0,255.7006,20.0
596877270.400,596877270.471,00004M11:07:23.336,00004 10:26:25,2018-334T19:14:55.490Z,746.6443,20.0,255.7008,20.0
596877270.450,596877270.521,00004M11:07:23.385,00004 10:26:25,2018-334T19:14:55.540Z,746.6720,20.0,255.7006,20.0
596877270.500,596877270.571,00004M11:07:23.434,00004 10:26:26,2018-334T19:14:55.590Z,746.6667,20.0,255.7008,20.0
596877270.550,596877270.621,00004M11:07:23.482,00004 10:26:26,2018-334T19:14:55.640Z,746.6415,20.0,255.7003,20.0
596877270.600,596877270.671,00004M11:07:23.531,00004 10:26:26,2018-334T19:14:55.690Z,746.6259,20.0,255.7007,20.0
596877270.650,596877270.721,00004M11:07:23.580,00004 10:26:26,2018-334T19:14:55.740Z,746.6234,20.0,255.7010,20.0
596877270.700,596877270.771,00004M11:07:23.628,00004 10:26:26,2018-334T19:14:55.790Z,746.6309,20.0,255.7010,20.0
596877270.750,596877270.821,00004M11:07:23.677,00004 10:26:26,2018-334T19:14:55.840Z,746.6199,20.0,255.7013,20.0
596877270.800,596877270.871,00004M11:07:23.726,00004 10:26:26,2018-334T19:14:55.890Z,746.6064,20.0,255.7010,20.0
596877270.850,596877270.921,00004M11:07:23.774,00004 10:26:26,2018-334T19:14:55.940Z,746.6061,20.0,255.7014,20.0
596877270.900,596877270.971,00004M11:07:23.823,00004 10:26:26,2018-334T19:14:55.990Z,746.6088,20.0,255.7013,20.0
596877270.950,596877271.021,00004M11:07:23.872,00004 10:26:26,2018-334T19:14:56.040Z,746.6082,20.0,255.7015,20.0
596877271.000,596877271.071,00004M11:07:23.920,00004 10:26:26,2018-334T19:14:56.090Z,746.6060,20.0,255.7015,20.0
596877271.050,596877271.121,00004M11:07:23.969,00004 10:26:26,2018-334T19:14:56.140Z,746.6184,20.0,255.7015,20.0
596877271.100,596877271.171,00004M11:07:24.018,00004 10:26:26,2018-334T19:14:56.190Z,746.6397,20.0,255.7016,20.0
596877271.150,596877271.221,00004M11:07:24.066,00004 10:26:26,2018-334T19:14:56.240Z,746.6468,20.0,255.7016,20.0
596877271.200,596877271.271,00004M11:07:24.115,00004 10:26:26,2018-334T19:14:56.290Z,746.6533,20.0,255.7017,20.0
596877271.250,596877271.321,00004M11:07:24.164,00004 10:26:26,2018-334T19:14:56.340Z,746.6579,20.0,255.7017,20.0
596877271.300,596877271.371,00004M11:07:24.212,00004 10:26:26,2018-334T19:14:56.390Z,746.6595,20.0,255.7013,20.0
596877271.350,596877271.421,00004M11:07:24.261,00004 10:26:26,2018-334T19:14:56.440Z,746.6608,20.0,255.7013,20.0
596877271.400,596877271.471,00004M11:07:24.310,00004 10:26:26,2018-334T19:14:56.490Z,746.6597,20.0,255.7005,20.0
596877271.450,596877271.521,00004M11:07:24.358,00004 10:26:26,2018-334T19:14:56.540Z,746.6486,20.0,255.7006,20.0
596877271.500,596877271.571,00004M11:07:24.407,00004 10:26:26,2018-334T19:14:56.590Z,746.6447,20.0,255.7008,20.0
596877271.550,596877271.621,00004M11:07:24.456,00004 10:26:27,2018-334T19:14:56.640Z,746.6383,20.0,255.7010,20.0
596877271.600,596877271.671,00004M11:07:24.504,00004 10:26:27,2018-334T19:14:56.690Z,746.6358,20.0,255.7010,20.0
596877271.650,596877271.721,00004M11:07:24.553,00004 10:26:27,2018-334T19:14:56.740Z,746.6385,20.0,255.7015,20.0
596877271.700,596877271.771,00004M11:07:24.602,00004 10:26:27,2018-334T19:14:56.790Z,746.6251,20.0,255.7006,20.0
596877271.750,596877271.821,00004M11:07:24.650,00004 10:26:27,2018-334T19:14:56.840Z,746.6201,20.0,255.7004,20.0
596877271.800,596877271.871,00004M11:07:24.699,00004 10:26:27,2018-334T19:14:56.890Z,746.6235,20.0,255.7003,20.0
596877271.850,596877271.921,00004M11:07:24.748,00004 10:26:27,2018-334T19:14:56.940Z,746.6243,20.0,255.7004,20.0
596877271.900,596877271.971,00004M11:07:24.796,00004 10:26:27,2018-334T19:14:56.990Z,746.6231,20.0,255.7008,20.0
596877271.950,596877272.021,00004M11:07:24.845,00004 10:26:27,2018-334T19:14:57.040Z,746.6143,20.0,255.7009,20.0
596877272.000,596877272.071,00004M11:07:24.894,00004 10:26:27,2018-334T19:14:57.090Z,746.6255,20.0,255.7010,20.0
596877272.050,596877272.121,00004M11:07:24.942,00004 10:26:27,2018-334T19:14:57.140Z,746.6440,20.0,255.7010,20.0
596877272.100,596877272.171,00004M11:07:24.991,00004 10:26:27,2018-334T19:14:57.190Z,746.6644,20.0,255.7012,20.0
596877272.150,596877272.221,00004M11:07:25.040,00004 10:26:27,2018-334T19:14:57.240Z,746.6630,20.0,255.7016,20.0
596877272.200,596877272.271,00004M11:07:25.088,00004 10:26:27,2018-334T19:14:57.290Z,746.6593,20.0,255.7016,20.0
596877272.250,596877272.321,00004M11:07:25.137,00004 10:26:27,2018-334T19:14:57.340Z,746.6324,20.0,255.7014,20.0
596877272.300,596877272.371,00004M11:07:25.186,00004 10:26:27,2018-334T19:14:57.390Z,746.6147,20.0,255.7006,20.0
596877272.350,596877272.421,00004M11:07:25.234,00004 10:26:27,2018-334T19:14:57.440Z,746.6100,20.0,255.7011,20.0
596877272.400,596877272.471,00004M11:07:25.283,00004 10:26:27,2018-334T19:14:57.490Z,746.6215,20.0,255.7016,20.0
596877272.450,596877272.521,00004M11:07:25.332,00004 10:26:27,2018-334T19:14:57.540Z,746.6366,20.0,255.7015,20.0
596877272.500,596877272.571,00004M11:07:25.380,00004 10:26:27,2018-334T19:14:57.590Z,746.6416,20.0,255.7017,20.0
596877272.550,596877272.621,00004M11:07:25.429,00004 10:26:28,2018-334T19:14:57.640Z,746.6452,20.0,255.7017,20.0
596877272.600,596877272.671,00004M11:07:25.478,00004 10:26:28,2018-334T19:14:57.690Z,746.6376,20.0,255.7017,20.0
596877272.650,596877272.721,00004M11:07:25.526,00004 10:26:28,2018-334T19:14:57.740Z,746.6254,20.0,255.7021,20.0
596877272.700,596877272.771,00004M11:07:25.575,00004 10:26:28,2018-334T19:14:57.790Z,746.6279,20.0,255.7021,20.0
596877272.750,596877272.821,00004M11:07:25.624,00004 10:26:28,2018-334T19:14:57.840Z,746.6254,20.0,255.7022,20.0
596877272.800,596877272.871,00004M11:07:25.672,00004 10:26:28,2018-334T19:14:57.890Z,746.6264,20.0,255.7024,20.0
596877272.850,596877272.921,00004M11:07:25.721,00004 10:26:28,2018-334T19:14:57.940Z,746.6210,20.0,255.7027,20.0
596877272.900,596877272.971,00004M11:07:25.770,00004 10:26:28,2018-334T19:14:57.990Z,746.6309,20.0,255.7025,20.0
596877272.950,596877273.021,00004M11:07:25.818,00004 10:26:28,2018-334T19:14:58.040Z,746.6310,20.0,255.7025,20.0
596877273.000,596877273.071,00004M11:07:25.867,00004 10:26:28,2018-334T19:14:58.090Z,746.6336,20.0,255.7026,20.0
596877273.050,596877273.121,00004M11:07:25.916,00004 10:26:28,2018-334T19:14:58.140Z,746.6428,20.0,255.7028,20.0
596877273.100,596877273.171,00004M11:07:25.964,00004 10:26:28,2018-334T19:14:58.190Z,746.6294,20.0,255.7028,20.0
596877273.150,596877273.221,00004M11:07:26.013,00004 10:26:28,2018-334T19:14:58.240Z,746.6011,20.0,255.7026,20.0
596877273.200,596877273.271,00004M11:07:26.062,00004 10:26:28,2018-334T19:14:58.290Z,746.5969,20.0,255.7029,20.0
596877273.250,596877273.321,00004M11:07:26.110,00004 10:26:28,2018-334T19:14:58.340Z,746.5982,20.0,255.7033,20.0
596877273.300,596877273.371,00004M11:07:26.159,00004 10:26:28,2018-334T19:14:58.390Z,746.6071,20.0,255.7032,20.0
596877273.350,596877273.421,00004M11:07:26.208,00004 10:26:28,2018-334T19:14:58.440Z,746.6147,20.0,255.7031,20.0
596877273.400,596877273.471,00004M11:07:26.256,00004 10:26:28,2018-334T19:14:58.490Z,746.6164,20.0,255.7034,20.0
596877273.450,596877273.521,00004M11:07:26.305,00004 10:26:28,2018-334T19:14:58.540Z,746.6239,20.0,255.7035,20.0
596877273.500,596877273.571,00004M11:07:26.354,00004 10:26:28,2018-334T19:14:58.590Z,746.6176,20.0,255.7034,20.0
596877273.550,596877273.621,00004M11:07:26.402,00004 10:26:28,2018-334T19:14:58.640Z,746.6105,20.0,255.7035,20.0
596877273.600,596877273.671,00004M11:07:26.451,00004 10:26:29,2018-334T19:14:58.690Z,746.6262,20.0,255.7036,20.0
596877273.650,596877273.721,00004M11:07:26.500,00004 10:26:29,2018-334T19:14:58.740Z,746.6203,20.0,255.7037,20.0
596877273.700,596877273.771,00004M11:07:26.548,00004 10:26:29,2018-334T19:14:58.790Z,746.6019,20.0,255.7040,20.0
596877273.750,596877273.821,00004M11:07:26.597,00004 10:26:29,2018-334T19:14:58.840Z,746.6031,20.0,255.7038,20.0
596877273.800,596877273.871,00004M11:07:26.645,00004 10:26:29,2018-334T19:14:58.890Z,746.6128,20.0,255.7040,20.0
596877273.850,596877273.921,00004M11:07:26.694,00004 10:26:29,2018-334T19:14:58.940Z,746.6261,20.0,255.7037,20.0
596877273.900,596877273.971,00004M11:07:26.743,00004 10:26:29,2018-334T19:14:58.990Z,746.6457,20.0,255.7039,20.0
596877273.950,596877274.021,00004M11:07:26.791,00004 10:26:29,2018-334T19:14:59.040Z,746.6291,20.0,255.7039,20.0
596877274.000,596877274.071,00004M11:07:26.840,00004 10:26:29,2018-334T19:14:59.090Z,746.6225,20.0,255.7040,20.0
596877274.050,596877274.121,00004M11:07:26.889,00004 10:26:29,2018-334T19:14:59.140Z,746.6408,20.0,255.7041,20.0
596877274.100,596877274.171,00004M11:07:26.937,00004 10:26:29,2018-334T19:14:59.190Z,746.6402,20.0,255.7043,20.0
596877274.150,596877274.221,00004M11:07:26.986,00004 10:26:29,2018-334T19:14:59.240Z,746.6265,20.0,255.7043,20.0
596877274.200,596877274.271,00004M11:07:27.035,00004 10:26:29,2018-334T19:14:59.290Z,746.6179,20.0,255.7042,20.0
596877274.250,596877274.321,00004M11:07:27.083,00004 10:26:29,2018-334T19:14:59.340Z,746.6344,20.0,255.7045,20.0
596877274.300,596877274.371,00004M11:07:27.132,00004 10:26:29,2018-334T19:14:59.390Z,746.6079,20.0,255.7046,20.0
596877274.350,596877274.421,00004M11:07:27.181,00004 10:26:29,2018-334T19:14:59.440Z,746.5852,20.0,255.7044,20.0
596877274.400,596877274.471,00004M11:07:27.229,00004 10:26:29,2018-334T19:14:59.490Z,746.5938,20.0,255.7046,20.0
596877274.450,596877274.521,00004M11:07:27.278,00004 10:26:29,2018-334T19:14:59.540Z,746.6067,20.0,255.7044,20.0
596877274.500,596877274.571,00004M11:07:27.327,00004 10:26:29,2018-334T19:14:59.590Z,746.6065,20.0,255.7046,20.0
596877274.550,596877274.621,00004M11:07:27.375,00004 10:26:29,2018-334T19:14:59.640Z,746.6038,20.0,255.7047,20.0
596877274.600,596877274.671,00004M11:07:27.424,00004 10:26:30,2018-334T19:14:59.690Z,746.6141,20.0,255.7049,20.0
596877274.650,596877274.721,00004M11:07:27.473,00004 10:26:30,2018-334T19:14:59.740Z,746.6312,20.0,255.7050,20.0
596877274.700,596877274.771,00004M11:07:27.521,00004 10:26:30,2018-334T19:14:59.790Z,746.6439,20.0,255.7049,20.0
596877274.750,596877274.821,00004M11:07:27.570,00004 10:26:30,2018-334T19:14:59.840Z,746.6532,20.0,255.7048,20.0
596877274.800,596877274.871,00004M11:07:27.619,00004 10:26:30,2018-334T19:14:59.890Z,746.6473,20.0,255.7049,20.0
596877274.850,596877274.921,00004M11:07:27.667,00004 10:26:30,2018-334T19:14:59.940Z,746.6345,20.0,255.7051,20.0
596877274.900,596877274.971,00004M11:07:27.716,00004 10:26:30,2018-334T19:14:59.990Z,746.6205,20.0,255.7053,20.0
596877274.950,596877275.021,00004M11:07:27.765,00004 10:26:30,2018-334T19:15:00.040Z,746.6244,20.0,255.7051,20.0
596877275.000,596877275.071,00004M11:07:27.813,00004 10:26:30,2018-334T19:15:00.090Z,746.6234,20.0,255.7052,20.0
596877275.050,596877275.121,00004M11:07:27.862,00004 10:26:30,2018-334T19:15:00.140Z,746.6185,20.0,255.7053,20.0
596877275.100,596877275.171,00004M11:07:27.911,00004 10:26:30,2018-334T19:15:00.190Z,746.6183,20.0,255.7053,20.0
596877275.150,596877275.221,00004M11:07:27.959,00004 10:26:30,2018-334T19:15:00.240Z,746.6109,20.0,255.7052,20.0
596877275.200,596877275.271,00004M11:07:28.008,00004 10:26:30,2018-334T19:15:00.290Z,746.5974,20.0,255.7055,20.0
596877275.250,596877275.321,00004M11:07:28.057,00004 10:26:30,2018-334T19:15:00.340Z,746.5909,20.0,255.7056,20.0
596877275.300,596877275.371,00004M11:07:28.105,00004 10:26:30,2018-334T19:15:00.390Z,746.5904,20.0,255.7057,20.0
596877275.350,596877275.421,00004M11:07:28.154,00004 10:26:30,2018-334T19:15:00.440Z,746.5936,20.0,255.7062,20.0
596877275.400,596877275.471,00004M11:07:28.203,00004 10:26:30,2018-334T19:15:00.490Z,746.5943,20.0,255.7061,20.0
596877275.450,596877275.521,00004M11:07:28.251,00004 10:26:30,2018-334T19:15:00.540Z,746.5942,20.0,255.7060,20.0
596877275.500,596877275.571,00004M11:07:28.300,00004 10:26:30,2018-334T19:15:00.590Z,746.5947,20.0,255.7058,20.0
596877275.550,596877275.621,00004M11:07:28.349,00004 10:26:30,2018-334T19:15:00.640Z,746.6047,20.0,255.7058,20.0
596877275.600,596877275.671,00004M11:07:28.397,00004 10:26:30,2018-334T19:15:00.690Z,746.6156,20.0,255.7060,20.0
596877275.650,596877275.721,00004M11:07:28.446,00004 10:26:31,2018-334T19:15:00.740Z,746.6114,20.0,255.7062,20.0
596877275.700,596877275.771,00004M11:07:28.495,00004 10:26:31,2018-334T19:15:00.790Z,746.6093,20.0,255.7063,20.0
596877275.750,596877275.821,00004M11:07:28.543,00004 10:26:31,2018-334T19:15:00.840Z,746.5828,20.0,255.7060,20.0
596877275.800,596877275.871,00004M11:07:28.592,00004 10:26:31,2018-334T19:15:00.890Z,746.5619,20.0,255.7062,20.0
596877275.850,596877275.921,00004M11:07:28.641,00004 10:26:31,2018-334T19:15:00.940Z,746.5680,20.0,255.7061,20.0
596877275.900,596877275.971,00004M11:07:28.689,00004 10:26:31,2018-334T19:15:00.990Z,746.5699,20.0,255.7063,20.0
596877275.950,596877276.021,00004M11:07:28.738,00004 10:26:31,2018-334T19:15:01.040Z,746.5818,20.0,255.7066,20.0
596877276.000,596877276.071,00004M11:07:28.787,00004 10:26:31,2018-334T19:15:01.090Z,746.5888,20.0,255.7063,20.0
596877276.050,596877276.121,00004M11:07:28.835,00004 10:26:31,2018-334T19:15:01.140Z,746.5975,20.0,255.7065,20.0
596877276.100,596877276.171,00004M11:07:28.884,00004 10:26:31,2018-334T19:15:01.190Z,746.6232,20.0,255.7068,20.0
596877276.150,596877276.221,00004M11:07:28.933,00004 10:26:31,2018-334T19:15:01.240Z,746.6539,20.0,255.7069,20.0
596877276.200,596877276.271,00004M11:07:28.981,00004 10:26:31,2018-334T19:15:01.290Z,746.6864,20.0,255.7070,20.0
596877276.250,596877276.321,00004M11:07:29.030,00004 10:26:31,2018-334T19:15:01.340Z,746.6862,20.0,255.7069,20.0
596877276.300,596877276.371,00004M11:07:29.079,00004 10:26:31,2018-334T19:15:01.390Z,746.7049,20.0,255.7067,20.0
596877276.350,596877276.421,00004M11:07:29.127,00004 10:26:31,2018-334T19:15:01.440Z,746.7087,20.0,255.7067,20.0
596877276.400,596877276.471,00004M11:07:29.176,00004 10:26:31,2018-334T19:15:01.490Z,746.6816,20.0,255.7070,20.0
596877276.450,596877276.521,00004M11:07:29.225,00004 10:26:31,2018-334T19:15:01.540Z,746.6616,20.0,255.7072,20.0
596877276.500,596877276.571,00004M11:07:29.273,00004 10:26:31,2018-334T19:15:01.590Z,746.6548,20.0,255.7068,20.0
596877276.550,596877276.621,00004M11:07:29.322,00004 10:26:31,2018-334T19:15:01.640Z,746.6583,20.0,255.7069,20.0
596877276.600,596877276.671,00004M11:07:29.371,00004 10:26:31,2018-334T19:15:01.690Z,746.6571,20.0,255.7068,20.0
596877276.650,596877276.721,00004M11:07:29.419,00004 10:26:32,2018-334T19:15:01.740Z,746.6668,20.0,255.7071,20.0
596877276.700,596877276.771,00004M11:07:29.468,00004 10:26:32,2018-334T19:15:01.790Z,746.6791,20.0,255.7065,20.0
596877276.750,596877276.821,00004M11:07:29.517,00004 10:26:32,2018-334T19:15:01.840Z,746.6761,20.0,255.7068,20.0
596877276.800,596877276.871,00004M11:07:29.565,00004 10:26:32,2018-334T19:15:01.890Z,746.6652,20.0,255.7066,20.0
596877276.850,596877276.921,00004M11:07:29.614,00004 10:26:32,2018-334T19:15:01.940Z,746.6460,20.0,255.7066,20.0
596877276.900,596877276.971,00004M11:07:29.663,00004 10:26:32,2018-334T19:15:01.990Z,746.6373,20.0,255.7067,20.0
596877276.950,596877277.021,00004M11:07:29.711,00004 10:26:32,2018-334T19:15:02.040Z,746.6367,20.0,255.7072,20.0
596877277.000,596877277.071,00004M11:07:29.760,00004 10:26:32,2018-334T19:15:02.090Z,746.6388,20.0,255.7073,20.0
596877277.050,596877277.121,00004M11:07:29.809,00004 10:26:32,2018-334T19:15:02.140Z,746.6685,20.0,255.7074,20.0
596877277.100,596877277.171,00004M11:07:29.857,00004 10:26:32,2018-334T19:15:02.190Z,746.6580,20.0,255.7074,20.0
596877277.150,596877277.221,00004M11:07:29.906,00004 10:26:32,2018-334T19:15:02.240Z,746.6354,20.0,255.7072,20.0
596877277.200,596877277.271,00004M11:07:29.955,00004 10:26:32,2018-334T19:15:02.290Z,746.6428,20.0,255.7071,20.0
596877277.250,596877277.321,00004M11:07:30.003,00004 10:26:32,2018-334T19:15:02.340Z,746.6399,20.0,255.7077,20.0
596877277.300,596877277.371,00004M11:07:30.052,00004 10:26:32,2018-334T19:15:02.390Z,746.6346,20.0,255.7079,20.0
596877277.350,596877277.421,00004M11:07:30.101,00004 10:26:32,2018-334T19:15:02.440Z,746.6289,20.0,255.7076,20.0
596877277.400,596877277.471,00004M11:07:30.149,00004 10:26:32,2018-334T19:15:02.490Z,746.6337,20.0,255.7078,20.0
596877277.450,596877277.521,00004M11:07:30.198,00004 10:26:32,2018-334T19:15:02.540Z,746.6286,20.0,255.7077,20.0
596877277.500,596877277.571,00004M11:07:30.247,00004 10:26:32,2018-334T19:15:02.590Z,746.6300,20.0,255.7074,20.0
596877277.550,596877277.621,00004M11:07:30.295,00004 10:26:32,2018-334T19:15:02.640Z,746.6439,20.0,255.7075,20.0
596877277.600,596877277.671,00004M11:07:30.344,00004 10:26:32,2018-334T19:15:02.690Z,746.6528,20.0,255.7076,20.0
596877277.650,596877277.721,00004M11:07:30.392,00004 10:26:32,2018-334T19:15:02.740Z,746.6475,20.0,255.7080,20.0
596877277.700,596877277.771,00004M11:07:30.441,00004 10:26:33,2018-334T19:15:02.790Z,746.6345,20.0,255.7082,20.0
596877277.750,596877277.821,00004M11:07:30.490,00004 10:26:33,2018-334T19:15:02.840Z,746.6425,20.0,255.7082,20.0
596877277.800,596877277.871,00004M11:07:30.538,00004 10:26:33,2018-334T19:15:02.890Z,746.6369,20.0,255.7082,20.0
596877277.850,596877277.921,00004M11:07:30.587,00004 10:26:33,2018-334T19:15:02.940Z,746.6068,20.0,255.7083,20.0
596877277.900,596877277.971,00004M11:07:30.636,00004 10:26:33,2018-334T19:15:02.990Z,746.5911,20.0,255.7083,20.0
596877277.950,596877278.021,00004M11:07:30.684,00004 10:26:33,2018-334T19:15:03.040Z,746.5748,20.0,255.7085,20.0
596877278.000,596877278.071,00004M11:07:30.733,00004 10:26:33,2018-334T19:15:03.090Z,746.5713,20.0,255.7088,20.0
596877278.050,596877278.121,00004M11:07:30.782,00004 10:26:33,2018-334T19:15:03.140Z,746.5866,20.0,255.7087,20.0
596877278.100,596877278.171,00004M11:07:30.830,00004 10:26:33,2018-334T19:15:03.190Z,746.6020,20.0,255.7092,20.0
596877278.150,596877278.221,00004M11:07:30.879,00004 10:26:33,2018-334T19:15:03.240Z,746.5892,20.0,255.7093,20.0
596877278.200,596877278.271,00004M11:07:30.928,00004 10:26:33,2018-334T19:15:03.290Z,746.5879,20.0,255.7088,20.0
596877278.250,596877278.321,00004M11:07:30.976,00004 10:26:33,2018-334T19:15:03.340Z,746.6098,20.0,255.7089,20.0
596877278.300,596877278.371,00004M11:07:31.025,00004 10:26:33,2018-334T19:15:03.390Z,746.5907,20.0,255.7092,20.0
596877278.350,596877278.421,00004M11:07:31.074,00004 10:26:33,2018-334T19:15:03.440Z,746.5616,20.0,255.7092,20.0
596877278.400,596877278.471,00004M11:07:31.122,00004 10:26:33,2018-334T19:15:03.490Z,746.5654,20.0,255.7093,20.0
596877278.450,596877278.521,00004M11:07:31.171,00004 10:26:33,2018-334T19:15:03.540Z,746.5859,20.0,255.7093,20.0
596877278.500,596877278.571,00004M11:07:31.220,00004 10:26:33,2018-334T19:15:03.590Z,746.5761,20.0,255.7095,20.0
596877278.550,596877278.621,00004M11:07:31.268,00004 10:26:33,2018-334T19:15:03.640Z,746.5419,20.0,255.7093,20.0
596877278.600,596877278.671,00004M11:07:31.317,00004 10:26:33,2018-334T19:15:03.690Z,746.5110,20.0,255.7093,20.0
596877278.650,596877278.721,00004M11:07:31.366,00004 10:26:33,2018-334T19:15:03.740Z,746.4953,20.0,255.7092,20.0
596877278.700,596877278.771,00004M11:07:31.414,00004 10:26:34,2018-334T19:15:03.790Z,746.4814,20.0,255.7093,20.0
